recipe_id,recipe_name,han_score_raw,han_score
8525,Spiced Coconut Oatmeal With Assorted Fruits Recipe,0.032910746,0.76844263
8526,Chocolate Toast Recipe Topped With Pumpkin & Sunflower Seeds,0.033332787,0.773905
8527,Vegetarian Sloppy Joe Recipe,0.030191317,0.73324585
8528,Greek Style Gigantes Plaki Recipe-Oven Baked Broad Beans with Vegetables,0.035146758,0.7973827
8529,Homemade Eggless Vanilla Custard Recipe,0.030112352,0.7322238
8530,Chocolate Ganache Recipe (Perfect Frosting For Cakes and Cup Cakes),0.03465458,0.7910126
8531,Corn Matar Kachori Recipe,0.035651665,0.8039176
8532,Fresh Fig Compote Recipe For Desserts,0.031302452,0.74762696
8533,Peach Coulis Recipe For Desserts,0.030451765,0.73661673
8534,Sweet & Spicy Plum Sauce Recipe,0.031440534,0.7494141
8535,तीखा राजमा पुलाव रेसिपी - Spiced Rajma Pulao Recipe,0.036235735,0.81147707
8536,बर्न्ट गार्लिक चिकन फ्राइड राइस रेसिपी - Burnt Garlic Chicken Fried Rice Recipe,0.03499364,0.795401
8537,पोहा चिवड़ा रेसिपी - Fried Poha Chivda Recipe,0.030386783,0.7357757
8538,पालक ओट्स वड़ा रेसिपी - Spinach Oats Vada Recipe,0.031807624,0.75416523
8539,Cauliflower Thai Red Curry Recipe,0.034514256,0.78919643
8540,Dahi Vada Recipe - Lentil Dumplings in a Sweet and Spicy Yogurt,0.03454745,0.789626
8541,Vegetarian Spicy Bean Chili-Stuffed Sweet Potatoes,0.032704987,0.76577955
8542,Mangalorean Style Bafat Pito Recipe-Bafat/Bafad Spice Mix Powder,0.035754982,0.80525476
8543,Cucumber Neer Dosa Recipe-Rice Pancake,0.034179367,0.78486204
8544,Achari Masala Powder Recipe,0.034036905,0.7830182
8545,Homemade Dhansak Masala Powder Recipe,0.03427898,0.7861513
8546,Muri Masala Recipe Kolkata Style Used in Jhal Muri,0.032767568,0.7665895
8547,Sprouted Moong And Methi Pulao Recipe,0.03650223,0.8149262
8548,मिक्स्ड वेजिटेबल राइस कटलेट रेसिपी - Spicy Mixed Vegetables Rice Cutlet Recipe,0.03529776,0.7993371
8549,Moong Sprouts Pulao Recipe,0.036252983,0.8117002
8550,Chana Pulao Recipe - Spicy Chickpea Pulao,0.033587016,0.7771954
8551,Vegetarian Thai Red Curry Recipe,0.031295065,0.7475313
8552,आलू बोंदा रेसिपी - Potato Bonda Recipe Flavoured With Sambar Powder in Hindi,0.031207971,0.7464041
8553,महाराष्ट्रियन भडंग रेसिपी - Maharastrian Bhadang Recipe,0.033188015,0.77203125
8554,Rajasthani Makki Ka Chatpata Dhokla Recipe,0.030307189,0.7347455
8555,गाजर निम्बू चावल रेसिपी - Carrot Lemon Rice Recipe,0.031587113,0.75131124
8556,टोमेटो राइस विथ बेसिल रेसिपी - Tomato Rice With Basil Recipe,0.03459053,0.7901836
8557,Chaas Dahi Vada Recipe - Dahi Vada in Refreshing Buttermilk,0.03365607,0.7780891
8558,वेरुसेनेगा सांबर रेसिपी - Verusenaga Sambar Recipe,0.031090874,0.74488854
8559,आंध्रा स्टाइल पप्पू चारु रेसिपी - Andhra Style Pappu Charu Recipe,0.030685764,0.7396453
8560,दाल मखनी रेसिपी - Dal Makhani Without Onion And Garlic (Recipe In Hindi),0.032435134,0.7622869
8561,Raw Mango Carrot Cucumber Salad Recipe With Peanuts,0.029133454,0.7195542
8562,कच्चा केला चिवड़ा रेसिपी - Raw Banana Chivda Recipe,0.0345735,0.7899632
8563,अनार आलू पकोरा रेसिपी - Anar & Aloo Pakora Recipe,0.03347412,0.77573425
8564,अदरक शिमला मिर्च चावल रेसिपी - Crunchy Ginger Capsicum Rice Recipe,0.034659896,0.79108137
8565,खील पनियारम रेसिपी - Kheel Paniyaram Recipe,0.033359766,0.77425414
8566,मूलांगी तौव्वे रेसिपी - Moolangi Tovve Recipe,0.032279447,0.7602719
8567,Khara Bhath Recipe-South Indian Rava Bhath,0.037475012,0.8275166
8568,Karnataka Style Set Dosa Recipe,0.036975417,0.8210505
8569,Homemade Chocolate Sauce Recipe,0.033373337,0.7744298
8570,Yellow Thai Curry Paste Recipe,0.03190848,0.7554706
8571,Bhopali Style Gosht Ka Pulao Recipe,0.0328495,0.76764995
8572,Awadhi Style Taheri Recipe - Vegetable Rice Pulao Recipe,0.03423567,0.78559077
8573,लहसुनि दाल तड़का रेसिपी - Lahsuni Dal Tadka Recipe,0.032740142,0.7662346
8574,Vegetable Manchurian Balls in Spicy Orange Sauce,0.034819715,0.7931499
8575,Spinach Mushroom Stir Fry Recipe,0.028506778,0.7114433
8576,Karuvepillai Pachadi Recipe - Curry Leaf Raita,0.034499012,0.7889991
8577,Coriander Semiya Recipe - Vermicelli Pulao,0.033443075,0.7753324
8578,Paneer Frankie Recipe - Delicious Kid Friendly Snack,0.031731874,0.7531848
8579,पितोर की सब्ज़ी रेसिपी - Pitor Ki Sabzi Recipe,0.033451125,0.7754366
8580,सेब और किशमिश की चटनी रेसिपी - Apple And Raisin Chutney Recipe,0.034029126,0.7829175
8581,मालाबार स्टाइल डेट्स धनिया चटनी रेसिपी - Malabar Style Dates Coriander Chutney Recipe,0.03249263,0.76303107
8582,कोथामली थोगयल रेसिपी - Kothamalli Thogayal Recipe,0.033344924,0.7740621
8583,दाल तड़का रेसिपी - Dal Tadka Recipe Flavoured With Lemon And Coriander,0.032178298,0.75896275
8584,Mixed Beans Vegetable Pulao Recipe,0.036328167,0.8126734
8585,Thatte Idli Recipe,0.03668569,0.81730074
8586,Mangalorean Neer Dosa Recipe-Savory Rice & Coconut Crepe,0.033372313,0.77441657
8587,Karnataka Style Bonda Soup Recipe-Urad dal Fritters in Spicy Dal Soup,0.0374507,0.827202
8588,कच्चे आम की लौंजी रेसिपी - Kacche Aam Ki Launji Recipe,0.03046931,0.7368438
8589,खजूर इमली की चटनी रेसिपी - Khajur Imli Chutney Recipe,0.0371098,0.8227897
8590,Egg Pulao Recipe,0.035057362,0.79622567
8591,Maharashtrian Goda Masala Powder Recipe,0.03644941,0.81424254
8592,Panch Phoran Masala Recipe- Indian Five Spice Powder,0.033262037,0.7729893
8593,Malvani Masala Powder Recipe,0.037425276,0.82687294
8594,Spinach & Corn Quesadilla Recipe,0.034072883,0.78348386
8595,Mexican Style Bunuelos Recipe-Sweet Fritter,0.03343336,0.7752067
8596,Indo Japanese Rice Cakes Recipe,0.03599899,0.8084129
8597,Sweet and Spicy Tomato Chutney Recipe,0.03610821,0.80982655
8598,Gujarati Khandvi Recipe - Savory Gram Flour Pinwheels,0.03654355,0.81546104
8599,Red Picante Salsa Recipe,0.035251454,0.79873776
8600,Gujarati Style Osaman Dal Recipe,0.034528516,0.78938097
8601,Dum Murgh Aatishi Recipe - Spicy Smoked Chicken Recipe,0.03512083,0.79704714
8602,Eggless Orange and Apple Ice Cream Recipe,0.032255314,0.7599596
8603,Kale & Leeks Frittata Recipe,0.035286766,0.7991948
8604,Rice Paper Vegetarian Spring Rolls Recipe (Healthy Summer Rolls),0.031079713,0.74474406
8605,Banana Date Smoothie Recipe,0.027939318,0.7040988
8606,Spicy Aloo Frankie Recipe ( Potato Wrap or Roll Recipe),0.034252215,0.78580487
8607,Baked Muesli Tart with Strawberry Yogurt and Chia Seeds Recipe,0.033736993,0.77913654
8608,Avocado Cheese Chilli Toast Recipe,0.030849818,0.7417686
8609,Classic Banana Walnut Steamed Bread Recipe in Preethi Electric Pressure Cooker,0.032707904,0.7658173
8610,Mixed Millet And Lentils Adai Recipe,0.03222764,0.75960135
8611,Simple Lemon Tea Recipe,0.029517034,0.7245188
8612,Natillas de Leche Recipe-Spanish Custard,0.033826385,0.78029346
8613,Radish Sandwich Recipe,0.033117685,0.77112097
8614,Healthy Carrot Methi & Mooli Thepla Recipe,0.034406908,0.78780705
8615,Cheese Garlic Naan Recipe,0.028156454,0.7069092
8616,Methi Namak Pare Recipe,0.0359099,0.8072598
8617,Japanese Style Chicken Katsu Curry Recipe,0.033750515,0.77931154
8618,Spicy Bean Rice With Marinara Sauce & Jalapenos Recipe,0.032646354,0.76502067
8619,Mexican Hot Chocolate Recipe,0.03211528,0.7581471
8620,Italian Cheese And Basil Uttappam Recipe,0.032944027,0.7688734
8621,Karela Muthia Recipe - Bitter Gourd Steamed Dumplings,0.036681615,0.81724787
8622,Gujarati Vagharela Mag Recipe - Moong Sprouts Sabzi Recipe,0.034595624,0.7902495
8623,Eggless Peanut Butter Cookies Recipe,0.033793774,0.7798714
8624,Nimbu Chunda Recipe (Lemon Chutney) - No Cook And Oil Free,0.032725457,0.7660445
8625,Chinese Egg Kathi Roll Recipe,0.03275935,0.7664831
8626,Orange Cranberry Cupcakes Recipe,0.033415776,0.7749791
8627,Apple Cinnamon French Toast Recipe,0.034056008,0.7832654
8628,Coffee Recipe With Instant Coffee Powder,0.03619562,0.8109579
8629,Baingan Tamatar Sabzi - Brinjal/ Eggplant Masala Recipe,0.035322256,0.7996541
8630,Five Spice Bean Burger Recipe,0.03426379,0.7859547
8631,Chicken Rendang Recipe - Malaysian-Indonesian Chicken Stew,0.013630141,0.5188992
8632,Mexican Chicken Burger Recipe With Sour Cream & Salsa,0.03208409,0.7577434
8633,Vegetarian Chickpea Burger Recipe,0.030034551,0.73121685
8634,Veggie Chop Burger Recipe,0.03335879,0.77424157
8635,Vegan Burger Recipe With Beans And Tofu Patty,0.028816676,0.7154542
8636,Spicy Mushroom Veggie Burger Recipe,0.029602917,0.72563034
8637,Mexican Vegetarian Fajitas Recipe,0.033179898,0.77192616
8638,Sweet Potato Tacos With Black Beans And Avocado Cream Recipe,0.033896998,0.7812074
8639,Veggie Burger Recipe With Spinach Cauliflower And Oats Patty,0.033873085,0.7808979
8640,Veg Chili Cheese Burgers Recipe,0.032377288,0.7615382
8641,Crunchy Carrots In Hot Dogs Buns Recipe,0.034001645,0.78256184
8642,Roasted Vegetable Burger Recipe With Hummus,0.026807904,0.6894553
8643,Traditional Gujarati Mohanthal Recipe - Gram Flour Fudge with Nuts and Saffron,0.034296315,0.78637564
8644,Malaysian Nasi Lemak Rice Recipe,0.029945634,0.730066
8645,Mexican Cornbread Recipe,0.034828685,0.793266
8646,Cantonese Style Dimsums Recipe-Sweet Corn & Tofu Steamed Dumpling,0.03458575,0.79012173
8647,Spinach & Broad Bean Shakshuka Recipe,0.03331455,0.77366894
8648,Sweet And Sour Lemon Pickle Recipe,0.03436577,0.7872746
8649,Arbi Ke Kebab Recipe (Spicy Colocasia Kebab) Recipe,0.03366507,0.77820563
8650,Rabodi Simla Mirch Ki Sabzi (Rajasthani Curry with Corn Papad),0.03153606,0.75065047
8651,Rajasthani Gunde Ki Sabzi Recipe (Bird Lime Stir Fry),0.03328183,0.77324545
8652,Nei Appam Recipe Using Rice Flour,0.032166556,0.75881076
8653,Pudina Dahi Chutney Recipe- Mint Yoghurt Dip,0.03010991,0.73219216
8654,Andhra Style Paruppu Podi Recipe - Dal Podi,0.03272556,0.76604587
8655,"Kachumber Salad Recipe With Cucumber, Onion & Tomatoes",0.034849305,0.79353285
8656,Spicy Chickpea Tacos Recipe With Indian Twist,0.02815,0.7068256
8657,Raw Mango Murabba Recipe - Cinnamon Spiced Mango Jam,0.0302813,0.73441046
8658,Mor Milagai Recipe - South Indian Sun Dried Chillies,0.032920443,0.76856816
8659,Tandoori Chicken Momo Recipe,0.03847513,0.8404609
8660,Paneer Tikka Momo Recipe,0.037176404,0.82365185
8661,Chilli Cheese Mushroom Momo Recipe,0.035306185,0.7994461
8662,Spinach Khandvi Recipe - Savory Gram Flour Pinwheels With Spinach,0.036692172,0.8173846
8663,Sri Lankan Chilli Potatoes Recipe,0.03256418,0.76395714
8664,पहाड़ी स्टाइल फनु रेसिपी - Pahari Style Phanu Recipe,0.03239759,0.761801
8665,पालक चना दाल रेसिपी - Palak Chana Dal Recipe,0.0320874,0.7577863
8666,Chilli Paneer & Oats Dosa Recipe,0.030533716,0.7376774
8667,Palak And Peas Kachori Recipe,0.033757288,0.77939916
8668,Methi Sprouts Salad Recipe - Healthy & Tasty Diabetic Snack,0.03466443,0.7911401
8669,गवारफली की सब्ज़ी रेसिपी - Gavarphali Ki Sabji Recipe,0.032595314,0.7643601
8670,धनिआ वाले आलू रेसिपी - Dhania Wale Aloo Recipe,0.032091267,0.75783634
8671,"Beetroot, Sweet Potato And Oatmeal Cutlet Recipe",0.035489235,0.8018153
8672,Tandoori Gobi Tikka Recipe,0.030828282,0.7414899
8673,Kerala Style Karamani Thoran Recipe - Yard Beans Stir Fry With Coconut,0.03528367,0.7991547
8674,Chettinad Mushroom And Green Peas Stir Fry Recipe,0.034320246,0.7866854
8675,Stir Fried Carrot And Green Beans Recipe,0.033267483,0.7730598
8676,Khatti Meethi Ragi Masala Roti Recipe With Carrots,0.03209522,0.7578875
8677,पालक कढ़ी रेसिपी - Palak Kadhi Recipe,0.032945998,0.7688989
8678,शाही दाल रेसिपी - Shahi Dal Recipe,0.031554285,0.7508863
8679,पाइनएप्पल लस्सी रेसिपी - Pineapple Lassi Recipe,0.036135953,0.81018555
8680,Rye Breakfast Sandwich With Cucumber And Eggs Recipe,0.03517886,0.79779816
8681,Cottage Cheese And Peas Oatmeal Pancakes Recipe,0.029707413,0.7269828
8682,Palak Patta Chaat Recipe-Delhi style Spinach leaf Chaat,0.03574333,0.80510396
8683,मखाना बादाम मिक्सचर रेसिपी - Makhana Badam Mixture Recipe,0.029320538,0.72197556
8684,Mutton Galouti Kebab Recipe,0.03405475,0.78324914
8685,Mirchi Bajji Recipe - Mirapakaya Bajji/Green Chilli Fritters,0.034017,0.78276056
8686,Chilli Paneer Quesadilla Recipe,0.030982645,0.7434878
8687,Chocolate Modak Recipe,0.032010864,0.7567957
8688,Handi Biryani Recipe With Chicken,0.032270517,0.76015633
8689,Chicken In White Gravy Recipe,0.020390168,0.6063923
8690,Pineapple Chicken Curry Recipe,0.033533506,0.77650285
8691,Masala Cornflakes Chicken Recipe,0.016613776,0.55751556
8692,Kachi Tikya Recipe - Chicken In Tomato Gravy With Potatoes,0.01855676,0.58266306
8693,Basella Fritters Recipe - Malabar Spinach Fritters,0.03371474,0.7788485
8694,Konaseema Kodi Kura Recipe - Andhra Style Chicken Curry,0.018501697,0.58195037
8695,Tomato Corn Au Gratin Recipe,0.034408104,0.7878225
8696,Corn & Paneer Baked Samosa Recipe,0.03394771,0.78186375
8697,Nippattu Masala Chaat Recipe- South Indian Style Chaat,0.03264567,0.7650118
8698,Mumbai Style Pani Puri Recipe,0.029072536,0.71876574
8699,Andhra Dondakaya Chutney Recipe - Tindora Chutney,0.034119792,0.784091
8700,Cabbage Foogath Recipe - Goan Style Cabbage Stir Fry,0.031166488,0.7458672
8701,Crispy & Spicy Paneer Starter Recipe,0.033414245,0.77495927
8702,Crispy Paneer Bars Recipe- Crispy Cottage Cheese Bars,0.030569417,0.73813945
8703,Stuffed Chicken Recipe With Mixed Vegetables,0.020387268,0.6063548
8704,आलू विंडालू रेसिपी - Potato Vindaloo Recipe,0.028425239,0.710388
8705,Mizoram Style Arsa Beipenek Recipe - Spicy Chicken Stew,0.034819584,0.79314816
8706,Tallyanche Suke Recipe - Sardine Dry,0.01567128,0.54531705
8707,Meen Vevichathu Recipe - Kottayam Style Fish Curry,0.019224042,0.5912995
8708,Anar Pabda Recipe - Bengali Fish Curry In Pomegranate Juice & Coconut Milk,0.017361179,0.567189
8709,Dahi Wali Singhare Ki Sabzi Recipe,0.03338033,0.77452034
8710,नारियल की चटनी रेसिपी - Coconut Chutney Recipe,0.03294147,0.7688403
8711,Ram Ladoo Recipe,0.034688063,0.791446
8712,Chicken In A Foil Recipe,0.03737482,0.8262199
8713,चाउ चाउ करी रेसिपी - Chow Chow Curry Recipe,0.032001566,0.75667536
8714,Kakka Orotti Recipe - Steamed Mini Rice Balls in Chicken Gravy,0.01774451,0.5721503
8715,Raw Banana Cutlet Recipe - No Onion No Garlic Jain Cutlet,0.03373177,0.7790689
8716,Murg Anardana Recipe - Pomegranate Chicken In Yogurt Gravy,0.03515645,0.7975082
8717,Garlic And Pepper Mushroom Stir Fry Recipe,0.03423604,0.78559554
8718,Salem Thattu Vadai Set Recipe,0.032094955,0.7578841
8719,Raj Kachori Recipe,0.033945434,0.7818343
8720,आलू पनीर कबाब रेसिपी - Aloo Paneer Kebab Recipe,0.03111254,0.745169
8721,Crunchy Fish Tacos - Perfect Mexican Appetizer,0.034984216,0.79527897
8722,स्ट्रॉबेरी चटनी रेसिपी - Strawberry Chutney Recipe,0.032731935,0.76612836
8723,गोबी और सोया कीमा रेसिपी - Gobi and Soya Keema Recipe,0.032827087,0.76735985
8724,South Indian Style Murungakkai Poriyal Recipe - Drumstick Stir Fry,0.033221126,0.7724598
8725,Chow Chow And Beans Poriyal Recipe,0.034438167,0.7882116
8726,Goan Tendli Bhaji Recipe,0.03146712,0.7497582
8727,Dry Sweet Potato Thoran Recipe,0.03511637,0.79698944
8728,Cheesy Chicken Ala Kiev Recipe,0.01752716,0.5693372
8729,Quick and Healthy Pav Bhaji - Roz Ka Khana With Figaro Olive Oil,0.033860676,0.7807373
8730,Chicken In Tomato Onion Gravy Recipe,0.020268217,0.60481393
8731,Asian Style Honey Soy Sticky Chicken Recipe,0.03154833,0.75080925
8732,Party Sev Puri Recipe Filled With Potato & Pomegranate Mint Mayo,0.033678394,0.77837807
8733,चटपटी मकई मसाला रेसिपी - Chatpatti Makai Masala Recipe,0.033538885,0.77657247
8734,Peanut Bhel Recipe,0.033153743,0.77158767
8735,Pyaaz Ki Kachori Recipe,0.03424474,0.7857081
8736,Chilli Paneer Momo Recipe,0.037205152,0.8240239
8737,Chettinad Mint Potato Biryani Recipe,0.034133818,0.7842725
8738,Chicken Sweet Potato & Dill Curry Recipe,0.035110354,0.79691154
8739,Chenna Poda Recipe,0.02935893,0.7224725
8740,Flaxseed Podi-Flaxseed Chutney Powder,0.034417044,0.78793824
8741,सौंफ आलू रेसिपी - Saunf Aloo Recipe,0.028864168,0.7160689
8742,Andhra Style Mukkala Pulusu Recipe-Sweet Tangy Vegetable Stew,0.03376016,0.77943635
8743,Andhra Style Urlugadda Munagakaya Charu Recipe - Potato And Drumstick Gravy,0.03414563,0.7844254
8744,Vellarikka Manga Curry Recipe - Cucumber Mango Pulissery,0.035798196,0.8058141
8745,Chettinad Thakkali Vengaya Kuzhambu Recipe,0.03741179,0.82669836
8746,Pazhutha Manga Pachadi Recipe - Kerala Style Ripe Mango Curry,0.034885563,0.7940021
8747,Puli Manga Kuzhambu Recipe - South Indian Spicy Mango Curry,0.035199545,0.7980659
8748,Indian Misal Bunny Chow Recipe,0.03398659,0.782367
8749,Rajasthani Hari Mirch Ka Maas Recipe,0.031097028,0.7449682
8750,Kabuli Chana Chaat - High Protein Snack of Chickpea Chaat,0.031490024,0.75005466
8751,Cashewnut Stuffed Paneer Balls Recipe,0.035855755,0.8065591
8752,Kala Chana Chaat Recipe-Chatpata Healthy Street food,0.031184943,0.7461061
8753,अचारी पनीर टिक्का रेसिपी - Achari Paneer Tikka Recipe,0.02930603,0.72178775
8754,नारियल धनिये की चटनी रेसिपी - Desiccated Coconut Coriander Chutney Recipe,0.03279408,0.76693267
8755,महाराष्ट्रियन हरी मिर्च का थेचा रेसिपी - Maharashtrian Green Chilli Thecha Recipe,0.033152197,0.77156764
8756,मशरुम मसाला विथ कॉर्न रेसिपी - Mushroom Masala With Corn Recipe,0.033304214,0.7735352
8757,Chicken Kofta Curry Recipe,0.035807196,0.80593055
8758,Broccoli Paneer Mayo Sandwich Recipe,0.030590072,0.7384068
8759,मसूर दाल मखनी रेसिपी - Masoor Dal Makhani Recipe,0.03256804,0.7640071
8760,Jeera Miri Kolambi Recipe - Cumin & Black Pepper Prawns,0.03214948,0.75858974
8761,Chicken Tikki Recipe - Chicken Cutlet,0.020097986,0.6026107
8762,Dal And Vegetable Kebab Recipe,0.03534626,0.7999648
8763,Ragda Patties Recipe - Popular Mumbai Street Food,0.03445078,0.78837484
8764,Sweet Potato And Carrot Sabzi Recipe,0.033996377,0.78249365
8765,Murgh Aloo Tikki Recipe - Chicken & Potato Tikki,0.036094192,0.80964506
8766,Orange Flavored Barbecue Chicken With Fresh Salad Recipe,0.03485948,0.7936645
8767,हरे चने की चटनी रेसिपी - Green Chana Chutney Recipe,0.033731334,0.7790633
8768,Hawaiian Chicken Skewers Recipe,0.017084546,0.5636086
8769,Chicken Galauti Kebab Recipe,0.01626172,0.55295897
8770,Grilled Tofu Lettuce Spinach Sandwich Recipe,0.032281063,0.7602928
8771,Chicken Biryani With Coconut Milk with Basmati Rice,0.034469977,0.78862333
8772,Simple & Easy Chicken Cutlet Recipe - High Protein Dish,0.03310727,0.7709862
8773,कच्चे आम और लहसुन की दाल रेसिपी - Kacche Aam Aur Lehsun Ki Dal Recipe,0.033179175,0.7719168
8774,Cabbage And Carrot Poriyal Recipe - No Onion And Garlic,0.03457215,0.7899457
8775,Savory French Toast With Cheesy Garlic Scrambled Eggs,0.030567456,0.73811406
8776,Kabuli Chana Kofta Biryani Recipe - Chickpea Kofta Biryani,0.029021319,0.7181029
8777,Kongunadu Style Kalan kuzhambu Recipe - Mushroom Curry,0.03535845,0.8001226
8778,Val Papdi Bhaji Recipe - Goan Style Flat Beans Dry Sabzi,0.031446,0.74948484
8779,Chanar Payesh Recipe,0.030979604,0.7434484
8780,Green Moong Dal Kootu with Raw Banana Peel Recipe,0.03387248,0.7808901
8781,White Vegetable Kurma Recipe With Coconut & Cashew,0.033969007,0.7821394
8782,Kerala Chicken Roast Recipe,0.019490303,0.59474564
8783,Poondu Milagu Kuzhambu Recipe - Tamilnadu Style Garlic and Black Pepper Curry,0.036600567,0.8161989
8784,Chatpata Peanut Salad - Peanut Chaat Recipe,0.032763373,0.7665352
8785,लहसुन आमला चटनी रेसिपी - Lehsun Amla Chutney Recipe,0.03516059,0.7975617
8786,बीटरूट छास रेसिपी - Spiced Beetroot Buttermilk Recipe,0.03334894,0.7741141
8787,Maharashtrian Misal Pav Recipe,0.036294017,0.81223136
8788,Mangalore Bajji Recipe - Goli Baje,0.036186803,0.8108437
8789,Masala Puri Chaat Recipe,0.035618335,0.80348617
8790,Kathirikai Paruppu Kootu Recipe,0.036055215,0.80914056
8791,Murungai Keerai Poriyal With Moong Dal Recipe,0.03422048,0.78539413
8792,Mulangi Thoran Recipe - Radish Stir Fry With Coconut,0.035897505,0.8070994
8793,Vendakkai Varuval Recipe - Tamil Nadu Style Okra Stir Fry,0.035857666,0.80658376
8794,Homemade Healthy Subway Sandwich Recipe With Beet & Sprout,0.02939948,0.7229973
8795,Roasted Vegetable Panini Sandwich With Feta Cheese Recipe,0.028596342,0.7126025
8796,Fish Tikka Masala Skewer Recipe,0.013431631,0.51632994
8797,थेंगइ थोगयल रेसिपी - Thengai Thogayal Recipe,0.029310921,0.7218511
8798,Kerala Style Fish Curry Recipe,0.019244295,0.5915616
8799,तड़के वाली मसूर दाल रेसिपी - Tadkewali Masoor Dal Recipe,0.030994782,0.7436449
8800,Karnataka Style Churumuri Recipe-Spicy Puffed Rice Recipe,0.035918836,0.8073755
8801,Baby Potato Theeyal Recipe - Kerala Style Potatoes In Shallots And Roasted Coconut,0.035540015,0.80247253
8802,Kolhapuri Misal Pav Recipe,0.033997618,0.7825097
8803,चाउ चाउ थोरन रेसिपी - Chow Chow Thoran Recipe,0.03387398,0.7809095
8804,तीखी गोअन मशरुम रेसिपी - Spicy Goan Style Mushrooms Recipe,0.031251047,0.7469616
8805,Lauki Ka Salan Recipe - Bottle Gourd Salan Recipe,0.033913303,0.78141844
8806,Whole Wheat Ragi Chocolate Chip Cookie Pizza Recipe,0.03519844,0.7980516
8807,Kolkata Style Vegetable Chop Recipe,0.03355053,0.7767232
8808,Safed Murgh Handi Recipe - Chicken In White Gravy,0.020385057,0.60632616
8809,अदरक की चटनी रेसिपी - Ginger Chutney Recipe,0.028200105,0.7074741
8810,मैसुर चटनी रेसिपी - Mysore Chutney Recipe,0.03536015,0.80014455
8811,झूरे झूरे आलू भाजा रेसिपी - Jhure Jhure Aloo Bhaja Recipe,0.033386443,0.77459943
8812,Konkani Style Kadgi Chakko Recipe - Raw Jackfruit With Coconut,0.03582377,0.8061451
8813,Mooli Bhurji Recipe,0.030730482,0.74022406
8814,Mixed Vegetable Corn Pakora Recipe - Made In Kuzhi Paniyaram Pan,0.034015253,0.782738
8815,चिकन टिक्की रेसिपी - Chicken Tikki Recipe,0.019302813,0.59231895
8816,पाण्डु मिरापाकया पचड़ी रेसिपी - Andhra Red Chilli Chutney Recipe,0.032831904,0.7674222
8817,पंजाबी भिंडी कढ़ी रेसिपी - Punjabi Bhindi Kadhi Recipe,0.021902597,0.6259672
8818,Stuffed Capsicum With Sweet Potato Recipe,0.036105752,0.8097947
8819,Hyderabadi Chicken Shikampuri Kebab Recipe,0.033604972,0.7774278
8820,Congress Buns Recipe,0.035244074,0.7986422
8821,Baked Vegetable Seekh Kebab Recipe,0.0363639,0.81313586
8822,Jowar Jo Dodo Recipe - Sindhi Sorghum Roti,0.03037734,0.73565346
8823,Chakka Erissery Recipe - Kerala Style Coconut Laced Jackfruit Sabzi,0.035886887,0.806962
8824,Greek Style Green Beans Stir Fry Recipe,0.03373174,0.7790685
8825,Kerala Pumpkin Black Eyed Beans Erissery Recipe,0.03591143,0.80727965
8826,Hariyali Paneer Tikka Masala Gravy Recipe -No Onion No Garlic Recipe,0.032114908,0.75814235
8827,बैंगन मेथी का भरता रेसिपी - Baingan Methi Ka Bharta Recipe,0.030385952,0.7357649
8828,चिकन कीमा स्लाइडर्स रेसिपी - Indian Chicken Keema Sliders Recipe,0.033838186,0.78044623
8829,Herbed Tofu & Spinach In Tomato Basil Sauce Recipe,0.03167403,0.75243616
8830,Hara Bhara Kebab Recipe with Millets,0.03298152,0.76935863
8831,Kashmiri Saag Recipe - Kashmiri Style Spinach / Palak,0.03591527,0.80732936
8832,Kumaon Style Thechwani Recipe-Mooli Aloo Sabzi,0.033248745,0.77281725
8833,Health Benefits of Rasna (Alpinia Galanga) - Ayurvedic Medicinal Plant,0.030562166,0.73804563
8834,Turai Baingan Ki Sabzi Recipe - Eggplant Ridge Gourd Sabzi,0.034395076,0.7876539
8835,Grilled Sub Sandwich Recipe With Paneer & Roasted Vegetables,0.031328272,0.7479611
8836,Lau Er Khosha Bhaja Recipe - Bottle Gourd Peel Stir Fry,0.03263364,0.7648561
8837,Sukhi Suran Masala Sabzi Recipe,0.033983964,0.782333
8838,Paasi Paruppu Beans Poriyal Recipe - Moong Dal & French Beans Stir Fry,0.032083265,0.7577328
8839,Curried Carrot Celery Soup Recipe,0.03438807,0.7875632
8840,कल्याना वीतु सेनाई करी रेसिपी - Kalyana Veetu Senai Curry Recipe,0.03553615,0.8024225
8841,चावल बनाने की विधि रेसिपी - Steamed Rice Recipe,0.029323524,0.7220142
8842,बेगुनि रेसिपी - Baingan/Eggplant Pakora Recipe,0.03517775,0.7977838
8843,Muttaikose Pattani Poriyal Recipe - Tamil Nadu Style Cabbage And Peas Stir Fry,0.036951493,0.8207409
8844,Khatti Meethi Tinda Masala Recipe,0.0317745,0.7537365
8845,मिक्स्ड मिलेट और दाल अड़ाई रेसिपी - Mixed Millet And Lentils Adai Recipe,0.032701574,0.7657354
8846,Cabbage Capsicum Sabzi Recipe - Simla Mirch Patta Gobi Sabzi,0.031384133,0.7486841
8847,Aloo Patta Gobi Sabzi Recipe - Potato Cabbage Sabzi,0.034576096,0.7899968
8848,Baingan Sarson Ka Saag Recipe,0.03306907,0.7704918
8849,Amla Methi Sukhi Sabzi Recipe - Healthy Diabetic Sabzi,0.033262327,0.772993
