recipe_id,recipe_name,expiry_score
10200,Instant Oats Rava Idli Recipe,0.0
10201,Maharashtrian Style Farasbi Chi Bhaji Recipe - Beans Cooked With Peanuts,0.0
10203,Beetroot Carrot Raita Recipe,0.0
4629,Bhutte Ka Kees Recipe,0.0
10162,Ragi Onion Uttapam Recipe - Wholesome Breakfast Recipe,0.0
10209,Spiced Beetroot Buttermilk Recipe,0.0
10210,North East Khapse Recipe (Deep Fried Biscuits From Arunachal),0.0
4627,लहसुनि चकुंदर रसम रेसिपी - Beetroot Garlic Lemon Rasam (Recipe In Hindi),0.0
10214,Baked Bitter Gourd Bhajji Recipe,0.0
4626,Spinach Foxtail Millet Dhokla Recipe,0.0
10220,Kadhai Paneer Recipe,0.0
10192,Lentil Bread Buttermilk Recipe (Lentil Piles in Yogurt Surri),0.0
4635,मुलाकुतल रेसिपी - Vegetables In Coconut Gravy (Recipe in Hindi),0.0
4636,भरवा लौकी रेसिपी - Bharwa Lauki (Recipe In Hindi),0.0
10188,Sweet Lime Soda Recipe,0.0
10185,Kobbari Charu Recipe - Coconut Milk & Dal Sambar Recipe,0.0
10184,Broccoli Rava Idli Recipe,0.0
4638,Bengali Posto Bhat Recipe (Poppy Seed Rice),0.0
10178,Senai Kizhangu Varuval Recipe,0.0
10177,Kerala Style Appam Recipe Without Yeast,0.0
4642,Bajra & Dal Cheela Recipe (Spicy Pearl Millet & Lentil Crepe Recipe),0.0
10174,Konkani Style Alasande Randayi Recipe-Black Eyed Beans and Yam Gravy,0.0
4645,Horsegram Sesame Chutney Recipe,0.0
10170,Gujarati Mooli Bajra Muthia Recipe - Radish And Bajra-Besan Dmplings,0.0
10168,Nolen Gurer Payesh Recipe,0.0
4648,Orange Kulfi Recipe In Orange Shells,0.0
4650,Buttered Carrot Fingers Recipe (Finger Food For Babies Over 9 Months),0.0
4653,वेपमपू राइस रेसिपी - Dried Neem Flower Flavoured Rice (Recipe In Hindi),0.0
9888,Pineapple Cucumber Salad Recipe With Lemon Dressing,0.0
4758,Moong Dal Pani Recipe- Dal Soup For Babies 6 months & above,0.0
9884,Grated Cucumber Raita Recipe,0.0
9602,Thandu Keerai Poriyal Recipe - Amaranth Leaves Stir Fry,0.0
4865,Thandai Shahi Tukda Recipe,0.0
9597,Instant Gor Kairi Lonche Recipe - Sweet Raw Mango Pickle,0.0
9598,Bottle Gourd Ice Cream Recipe - Lauki Ice Cream,0.0
9599,Ringan Methi Nu Shaak Recipe - Gujarati Style Eggplant & Fenugreek Leaves Sabzi,0.0
9600,Jowar Atta Roti Recipe - Sorghum Wheat Phulka Recipe,0.0
9601,Corn Halwa Recipe - Makki Ka Halwa,0.0
9603,Black Eyed Beans Sambar`Recipe,0.0
4868,बंगाली छिरेर पुलाव रेसिपी - Bengali Chirer Pulao (Recipe In Hindi),0.0
9604,Kovakka Thoran (Poriyal) Recipe,0.0
4864,कर्नाटका स्टाइल सोरक्कै पाल्या रेसिपी - Karnataka Style Sorakkai Palya (Recipe In Hindi),0.0
9607,Karatyacho Fodi Recipe - Pan Fried Bitter Gourd,0.0
9609,Palak Bhajia Recipe - Spinach Pakoras,0.0
9610,Pavakkai Poriyal Recipe - Karela Ki Sabzi,0.0
9611,Manga Ogre Recipe,0.0
4866,ठंडाई लड्डू रेसिपी - Thandai Ladoo (Recipe In Hindi),0.0
9592,Instant Khaman Dhokla Recipe,0.0
4761,Til Chikki Recipe - Healthy Sesame Bars,0.0
4873,A Creamy & Delicious Gulkand Kulfi Recipe,0.0
9568,Prawn Balchao Recipe,0.0
9569,Sabudana Sandige Recipe - Sabudana Vadam Recipe,0.0
4881,Beetroot And Chickpea Kebab/Tikki Recipe - Evening Snack,0.0
4876,फॉक्सटेल मिलेट रवा इडली रेसिपी - Foxtail Millet Rava Idli (Recipe In Hindi),0.0
9572,Sweet Potato & Neem Leaves Vegetable Curry Recipe,0.0
4875,Gajar Vadi Recipe - Maharashtrian Style Steamed Carrot Dumplings,0.0
9577,Vendakkai-Vazhakkai Mor Kuzhambu Recipe (Tamil Nadu Style Lady's Finger & Raw Banana Curry),0.0
4869,रागी कांजी रेसिपी - Ragi Kanji (Recipe In Hindi),0.0
9578,Rumali Roti Recipe,0.0
4871,मूंग दाल पालक चीला रेसिपी - Moong Dal Palak Cheela (Recipe In Hindi),0.0
9582,"Beetroot, Sweet Potato And Oatmeal Cutlet Recipe",0.0
9583,Punjabi Lobia Masala Recipe (Punjabi Style Black Eyed Beans Curry),0.0
9588,Andhra Style Multi Lentil Garelu (Vada Recipe),0.0
4870,मटर पोहा रेसिपी - Matar Poha (Recipe In Hindi),0.0
4863,बेंदेकाई गोज्जु रेसिपी - Bendekaayi Gojju (Recipe In Hindi),0.0
9613,Lauki Chana Dal (Recipe In Hindi),0.0
4862,टामटेर वांगन रेसिपी - Tamter Wangun (Recipe In Hindi),0.0
9653,Besan Oats Ladoo Recipe,0.0
9646,The Paruppu Podi Recipe - South Indian Spiced Dal Chutney Powder,0.0
9648,Maharashtrian Aunty Recipe,0.0
9649,Moolangi Tovve Recipe - Moolangi Tavve Recipe,0.0
9650,Onion Bajji Recipe -Vengaya Bajji/ South Indian Onion Pakora,0.0
4848,Spicy Yogurt Chapati/Roti Recipe,0.0
9652,Foxtail Millet Rava Idli Recipe,0.0
9654,Ada Pradhaman Recipe With Homemade Ada- Kerala Special Payasam Recipe,0.0
9616,Mirchi Pakodi (Recipe In Hindi),0.0
4847,वन पॉट वांगी भाथ रेसिपी - One Pot Vangi Bhath Recipe In Hindi,0.0
4846,Thandai Kulfi Recipe - Holi Recipe,0.0
9658,Chicken Sholay Kebab Recipe,0.0
9659,Mambazha Pulissery Recipe - Mango Mor Kuzhambu Recipe,0.0
9660,Savoury Baked Arbi Chips Recipe,0.0
4843,Chalimidi Recipe,0.0
9645,South Indian Onion Chutney Recipe,0.0
9644,Mushroom Methi Brown Rice Recipe,0.0
9643,Saffron Peda Recipe,0.0
9642,Tomato Onion Chutney Recipe - Tomato Onion Chutney Recipe,0.0
4851,Ragi Kanji / Porridge (Baby Food - 6 months onwards),0.0
4853,मिलागू जीरा सदम रेसिपी - Milagu Jeera Sadam (Recipe In Hindi),0.0
4854,गाजर और बीन्स का थोरन रेसिपी - Carrot and Beans Thoran (Recipe In Hindi),0.0
9636,Danyachi Amti Recipe (Maharashtrian Style Groundnut Curry),0.0
4855,Carrot Poriyal/Sabzi for Babies and Toddlers 10 Months and Above,0.0
9632,Menthya Matvadi Palya Recipe - Madhwa Brahmin Style Methi-Chana Dal Sabzi,0.0
9630,Muttaikose Poriyal Recipe - Purple Cabbage Poriyal | Red Cabbage Sabzi,0.0
4856,Buttered Green Peas with Cumin Powder - For Babies & Toddlers 10 Months and Above,0.0
4861,लिलवे की सब्ज़ी रेसिपी - Lilve Ki Sabzi (Recipe In Hindi),0.0
9624,Pepper Murukku Recipe - South Indian Style Chakli,0.0
9623,Karwar Style Kairichi Udid Methi Recipe (Raw Mango Methi Curry),0.0
9620,Kashmiri Chhir Chot Recipe- Rice Pancakes,0.0
9619,Vazhakkai Varuval Recipe- Raw Banana Roast Recipe,0.0
9567,Bengali Style Labra Recipe - Mix Vegetable Sabzi,0.0
9563,Kashmiri Phool Rogan Josh Recipe - Cauliflower in Red Curry,0.0
9561,Pepper Mushroom Stir Fry Recipe,0.0
9493,Whole Wheat Beetroot Paratha Recipe,0.0
4917,पनीर भुर्जी ग्रेवी रेसिपी - Paneer Bhurji Gravy (Recipe In Hindi),0.0
9487,Kasuri methi leaves recipe,0.0
9488,Dal Vangi Recipe - Spicy Lentils with Roasted Eggplant,0.0
4916,पापड़ एर डालना रेसिपी - Bengali Style Papad Curry (Recipe In Hindi),0.0
4915,कुकुम्बर मोर कोलंब रेसिपी - Cucumber Mor Kuzhambu (Recipe In Hindi),0.0
9492,Kovakka Thoran Recipe,0.0
9494,Karwar Style Khatkhate Recipe (Mixed Vegetable Curry With Toor Dal & Coconut),0.0
4910,इडली उपमा रेसिपी - Idli Upma (Recipe In Hindi),0.0
9495,Khatti Meethi Mirchi Ki Sabzi Recipe,0.0
9498,Peanut Curry Recipe,0.0
4913,मूंग दाल मेथी की सब्ज़ी रेसिपी - Moong Dal Methi Ki Sabzi (Recipe In Hindi),0.0
4912,बाजरा मटर की खिचड़ी रेसिपी - Bajra Matar Ki Khichdi (Recipe In Hindi),0.0
9505,Karnataka Style Kashi Halwa Recipe With Ash Gourd,0.0
4911,टमाटर उपमा रेसिपी - Tomato Upma (Recipe In Hindi),0.0
9484,Upar Ghee Laddu Recipe - Whole Wheat Flour & Banana Squares,0.0
9481,Karupatti Coffee Recipe,0.0
4918,शिमला मिर्च की सब्ज़ी रेसिपी - No Onion No Garlic Sweet Pepper Sabji (Recipe In Hindi),0.0
4921,Ulundhu Kali Recipe (Urad Dal Sweet),0.0
4923,डोली की रोटी - Doli Ki Roti (Recipe In Hindi),0.0
4924,महाराष्ट्रियन आलू भुजने रेसिपी - Maharashtrian Aloo Bhujne (Recipe In Hindi),0.0
4925,चनार पतुरी रेसिपी - Chanar Paturi (Recipe In Hindi),0.0
9472,Palak Paratha Recipe-Spiced Spinach Flatbread,0.0
9471,Buttered Carrot Fingers Recipe (Finger Food For Babies Over 9 Months),0.0
9470,Karnataka Style Ranjaka Recipe (Red Chili Chutney Recipe),0.0
4926,पत्तागोबी थोरन रेसिपी - Cabbage Thoran (Recipe In Hindi),0.0
4928,गोअन चना रोस रेसिपी - Goan Chana Ros (Recipe In Hindi),0.0
4929,ओरिया स्टाइल घण्टा तरकारी रेसिपी - Oriya Style Ghanta Tarkari (Recipe In Hindi),0.0
9463,Badam and Khus Khus Milk Recipe,0.0
4938,चेटिनाड बीन्स और गोभी पोरियल रेसिपी - Chettinad Beans & Cauliflower Poriyal (Recipe In Hindi),0.0
9459,Pyaaz Ki Sabzi (Recipe In Hindi),0.0
9457,Garlic Mint Chutney Recipe,0.0
9507,Kesar Pista Kulfi Recipe,0.0
9509,Karamani Poriyal (Recipe In Hindi),0.0
4883,वेजिटेबल राइस उपमा रेसिपी - Vegetable Rice Upma (Recipe In Hindi),0.0
9548,Aloo Parwal In Poppy Seed Masala Recipe,0.0
9541,Spinach Paneer Stuffed Oats Chila Recipe - Oats Cheela Recipe Stuffed With Creamy Palak Paneer,0.0
9543,Besan methi paratha recipe,0.0
4892,Thandai Mousse Cake Recipe With A Delicious Cardamom Sponge,0.0
9545,Green Chilli Vegetable Recipe (Green Chilli Vegetable),0.0
4891,तीखी मीठी कडला करी रेसिपी - Sweet & Spicy Kadala Curry (Recipe In Hindi),0.0
4890,Thandai Shrikhand Tart Recipe,0.0
4889,"Kesar Mawa Gujiya Recipe- Gujiya Stuffed With Saffron, Khoya & Nuts",0.0
9510,Green Chana Chutney Recipe - Green Chana Chutney Recipe,0.0
4888,Dal Chawal/ Paruppu Sadam -Baby & Toddler Recipe above 10 months,0.0
4886,Eggless Thandai Cookie Recipe,0.0
9555,Butter Coriander & Lemon Sweet Corn Recipe,0.0
9556,Kashmiri Style Dum Oluv Recipe - Dum Aloo Recipe,0.0
9558,Assamese Saaru Maas Diya Adar Jhol Recipe - Fish In Ginger Gravy,0.0
4884,ब्रोकली शिमला मिर्च जुन्का रेसिपी - Broccoli & Bell Pepper Zunka (Recipe In Hindi),0.0
9540,Tamil Nadu Style Karamani Murungakkai Kuzhambu Recipe-Black eyed Beans & Drumstick Curry,0.0
9539,Karwar Style Lasani Kadhi Recipe - Kokum And Coconut Milk Curry,0.0
9538,Pudina Mavinakayi Chutney Recipe - Mint Mango Chutney,0.0
4895,Thandai Phirni Recipe - A Delicious Indian Rice Dessert,0.0
4899,चेटिनाड स्टाइल पुंडु रसम रेसिपी - Garlic Rasam (Recipe In Hindi),0.0
4900,ओरिया स्टाइल मूंग दालमा रेसिपी - Oriya Style Moong Dalma (Recipe In Hindi),0.0
4901,लाल मिर्च थेचा रेसिपी - Red Chilli Thecha (Recipe In Hindi),0.0
9527,Achari Amla Mirchi Vegetable Recipe - Gooseberry & Green Chilli Vegetable,0.0
4902,बंगाली आलू पोटोल एर दालना रेसिपी - Bengali Aloo Potol er Dalna (Recipe In Hindi),0.0
4903,Oatmeal Dosa Recipe - Healthy Instant Oats Dosa Recipe,0.0
9523,Goan Sweet Khatkhati Recipe (Coconut Candy),0.0
9521,Kimami Sewai Recipe,0.0
9520,Allu Chutney Recipe - Ellu Chutney Recipe,0.0
4906,कोल्लु थोगयल - Horsegram Chutney (Recipe In Hindi),0.0
4907,चकुंदर और टमाटर की चटनी रेसिपी - Beetroot & Tomato Chutney (Recipe In Hindi),0.0
9514,Vegan Navratan Korma Recipe,0.0
9511,Chow Chow Curry Recipe - Chow Chow Curry Recipe,0.0
9662,Homemade Ice-Cream Cake Recipe,0.0
4842,Horsegram Idli Recipe - Kulith or Kollu Idli,0.0
4841,नारियल की चटनी रेसिपी - Coconut Chutney With Coconut Water (Recipe In Hindi),0.0
9814,Carrot and Beans Poriyal (Recipe In Hindi),0.0
9802,Hayagreeva Recipe,0.0
9804,Tomato Garlic Chutney Recipe,0.0
4794,Ragi Oatmeal Kanji Recipe - Healthy Diabetic Porridge Recipe,0.0
4791,बनाना ऐपल पिस्ता पोरीज रेसिपी - Banana Apple Porridge (Recipe In Hindi),0.0
4790,सब्ज़ी और चावल रेसिपी - Mashed Vegetables With Rice (Recipe In Hindi),0.0
4789,दाल और चावल रेसिपी - Mashed Dal Rice (Recipe In Hindi),0.0
9817,Watermelon And Pumpkin Seeds Podi Recipe,0.0
9831,Rajasthani Makki Ka Chatpata Dhokla Recipe,0.0
9818,Mutton Matar Keema Recipe -Minced Mutton With Green Peas,0.0
4788,आंध्रा स्टाइल कंदी पचड़ी रेसिपी - Andhra Style Kandi Pachadi (Recipe In Hindi),0.0
9820,Mumbai Style Pani Puri Recipe,0.0
9823,Paneer Makhana Gulgule Chaat Recipe - No Onion No Garlic,0.0
4787,Banana Apple Mash Recipe,0.0
9827,Aloo Palak Sabzi (Recipe In Hindi),0.0
4798,Kerala Style Chakka Varattiyathu Recipe- Ripe Jackfruit Halwa,0.0
9797,Carrot Chutney (Recipe In Hindi),0.0
9796,Delicious Breakfast Anda Ghotala Recipe With Butter Pav,0.0
9795,Panjiri Ladoo Recipe,0.0
9794,Raw Banana Dosa Recipe,0.0
9793,Vendakkai Poriyal Recipe (South Indian Style Okra Stir Fry Spiced With Sambar Powder),0.0
9791,Potato Bonda Recipe Flavoured With Sambar Powder,0.0
9790,Besan Aur Pyaz Ka Cheela (Recipe in Hindi),0.0
9789,Fruit Chili Chutney - Andhra Red Chili Chutney Recipe,0.0
9787,Aloo Gajar Matar Sabzi Recipe,0.0
9785,Gorikayi Palya Recipe - Karnataka Style Gawar Phali Sabzi,0.0
9783,Smoked Dhaba Dal Recipe,0.0
9782,Potato Bonda Recipe Flavoured With Sambar Powder in Hindi,0.0
9781,Homemade Whole Wheat Pav Recipe / Ladi Pav,0.0
9779,Traditional Steamed Modak Recipe (Ukadiche Modak With Rice flour),0.0
9778,Cabbage Besan Fry Recipe,0.0
9775,Strawberry Chutney Recipe - Strawberry Chutney Recipe,0.0
4785,भोगिची भाजी रेसिपी - Bhogichi Bhaji (Recipe In Hindi),0.0
9833,South Indian Amaranth Stir Fry (Recipe In Hindi),0.0
9773,Chow-Chow Kothamalli Chutney Recipe - Chayote Coriander Chutney,0.0
9874,Chicken Vindaloo Recipe,0.0
9862,Aloo Dum (Recipe In Hindi),0.0
9864,Chettinad Poondu Rasam Recipe | Spicy Garlic Rasam,0.0
9866,Bonda Mor Kuzhambu Recipe,0.0
4767,Broccoli & Bell Pepper Zunka Recipe,0.0
4766,Ragi Tawa Paratha - Healthy Vitamin Rich & Diabetic Friendly Paratha,0.0
9873,Aloo Chaat Recipe With Baked Beans - Roz Ka Khana With Figaro Olive Oil,0.0
4765,Ragi Halbai Recipe - Karnataka Style Ragi Halwa Recipe,0.0
9834,Arbi Ke Meethe Chande Recipe,0.0
9876,Karela Muthia Recipe - Bitter Gourd Steamed Dumplings,0.0
9877,Suran Fodi Recipe,0.0
4764,Moong Dal Khichdi Recipe For Babies And Toddlers Over 10 Months,0.0
9880,Kumbakonam Filter Coffee Recipe,0.0
4762,Green Moong Dal Cheela Recipe - Savory Green Mung Bean Pancakes,0.0
9882,Chettinad Style Puliogare Gojju Recipe,0.0
9861,Gujarati Kadhi With Milk And Mint Recipe,0.0
9860,South Indian Potato & Eggplant Sabzi (Recipe In Hindi,0.0
4768,Sweet Ragi Malt Recipe - Healthy Ragi Kanji/ Porridge Recipe,0.0
4774,Ragi Arisi Vella Puttu Recipe - Sweet Jaggery Ragi Puttu Recipe,0.0
9856,Crispy Crunchy Roti Ke Papad Recipe,0.0
4780,Carrot and Ginger Spiced Dosa Recipe,0.0
4781,Sabbasige Soppu Dosa Recipe (Dill Leaves Sweet Dosa),0.0
9851,Chettinad Style Chilli Gobhi Recipe,0.0
4782,Raw Banana Dosa Recipe,0.0
4783,Karnataka Style Heerekai Dosa Recipe-Ridge Gourd Dosa Recipe,0.0
9847,Chanar Paturi Recipe,0.0
9844,No Onion And No Garlic Aloo Gajar Matar Ki Sabzi (Recipe In Hindi),0.0
9842,Bird Lime Stir Fry (Recipe In Hindi),0.0
9840,Pepper Tea Recipe - Kali Mirch Chai,0.0
9838,Bengali Bhindi Doi Posto Recipe,0.0
4784,Andhra Style Kandi Attu Recipe (Toor Dal Dosa Recipe),0.0
9836,Panchmel Dal (Recipe In Hindi),0.0
9774,Gujarati Style Multigrain Masala Kadak Puri Recipe - Masala Mathri,0.0
9772,North Arcot Special Greens Rava Puliyodharai Recipe - Broken Wheat / Dalia Puliogare,0.0
9666,Bengali Style Shak Bhaja Recipe - Stir Fried Green Amaranth Leaves (Recipe in Hindi),0.0
9702,Gobhi Ke Kofte Recipe,0.0
9692,Caramel Folded Plum Cake Recipe,0.0
4832,कटाची आमटी रेसिपी - Katachi Amti (Recipe In Hindi),0.0
9695,Konkani Style Mooga Ghushi Recipe-Sprouted Whole Green Gram In Tangy Coconut Gravy,0.0
4830,पैन फ्राइड एवोकाडो कोफ्ता रेसिपी - Pan Fried Avocado Kofta (Recipe In Hindi),0.0
9699,Chia Seeds Shikanji Recipe,0.0
4829,Aval Dosa | Poha Dosa Recipe (Savory Flattened Rice Crepe),0.0
4828,Jackfruit Seed Modak Recipe,0.0
4821,लेमन सेवई रेसिपी - Lemon Sevai Recipe,0.0
9708,Togarikaayi Usli Recipe,0.0
4827,Kerala Style Chakka Pal Kozhukattai Recipe-Rice Dumpling In Jackfruit flavored Coconut Milk,0.0
9710,Kachcha Kela Masala Sabzi Recipe (Raw Banana with Tomatoes & Spices),0.0
4825,Tamil Nadu Style Pala Kottai Sambar Recipe - Mangalore Cucumber & Jackfruit Seed Sambar,0.0
9712,Coconut Chia Pudding Recipe,0.0
4824,Kerala Style Chakka Adai Recipe-Rice Flour and Jackfruit Flatbread,0.0
9690,Broccoli Rava Idli Recipe,0.0
4833,शाही वेजिटेबल पुलाव रेसिपी - Shahi Vegetable Pulao (Recipe In Hindi),0.0
4834,Oats And Coconut Dosa Recipe,0.0
9687,Matki Chi Usal Recipe - Spicy Moth Sprouted Salad,0.0
9686,Kesar Shrikhand Recipe - Greek Yogurt Pudding With Saffron,0.0
9684,Bajri Roti Recipe,0.0
4835,Vellai/Jaggery Dosa Recipe,0.0
9680,Egg Korma Recipe,0.0
4836,Carrot Podi Dosa Recipe,0.0
4838,Broccoli Puree With Butter and Garlic Recipe (For Babies/toddlers over 7 months),0.0
9674,Kokum Saar Recipe - Traditional Maharashtrian Kokum Drink,0.0
9673,Konkani Style Sol Kadhi Recipe - Kokum Flavored Coconut Curry,0.0
9672,Almond Pottukathalai No Recipe - No Almond Chana Dal,0.0
9670,Gujarati Adadiya Ladwa Recipe - Urad Dal Halwa with Nuts & Spices,0.0
4839,वीट ग्रास रसम रेसिपी - Wheat Grass Rasam (Recipe In Hindi),0.0
9668,Gujarati Vaghareli Mag Recipe - Whole Green Moong Dal Sabzi Recipe,0.0
9667,Kashmiri Style Haak T Thool Recipe - Greens Cooked With Eggs,0.0
4823,Broken Wheat Porridge For Babies And Toddler,0.0
4819,साल्टेड कैरेमल पॉपकॉर्न रेसिपी - Salted Caramel Popcorn,0.0
4800,Beetroot Poriyal Sabzi Recipe For Babies And Toddlers Over 10 months,0.0
9758,Anar & Aloo Pakora Recipe,0.0
9748,Paneer Kundan With Recipe,0.0
9751,High Protein Soya Idli & Dosa Batter Recipe,0.0
4809,Inji Thogayal Recipe - Spicy & Delicious Ginger Chutney,0.0
9753,Baingan Methi Ka Bharta Recipe,0.0
9754,Boondi Ki Kheer Recipe,0.0
4808,आयंगर स्टाइल मसाला टोस्ट रेसिपी - Iyengar Style Masala Toast,0.0
4806,सरागवो नु शाक रेसिपी - Drumstick Masala Sabzi,0.0
9717,Kalkandu (Kallusakkare) Pongal Recipe | Rice Pudding with Rock Candy,0.0
9760,Jeera Rice Recipe - Cumin And Ghee Flavored Rice,0.0
9761,Dahi Achari Bhindi Recipe - Dahi Achari Bhindi Recipe,0.0
9763,Paasi Paruppu Beans Poriyal Recipe - Moong Dal & French Beans Stir Fry,0.0
9764,Sesame Seeds Chutney (Recipe In Hindi),0.0
9767,Vegetable Biryani Recipe With Chatpata Aloo,0.0
9769,Farali Aaloo Pattice Recipe,0.0
9745,Aloo Methi Masala (Recipe In Hindi),0.0
9743,Jain Style Dal Makhani Recipe,0.0
9742,Petha Wadi Sabzi Recipe,0.0
4810,Badam Halwa Recipe - Delicious Almond Halwa With Khoya,0.0
4811,Ripe Jackfruit Cake Recipe- Goan Pansache Dhonas,0.0
9737,Rajasthani Govind Gatta Curry Recipe,0.0
4812,Jackfruit Idli Recipe - Pansu Idli,0.0
9733,Jowar Garlic Naan Recipe- Healthy Sorghum Naan,0.0
9731,Kashmiri Phool Rogan Josh (Recipe In Hindi),0.0
9728,Maheri Recipe,0.0
4815,Cranberry Whole Wheat Naan Recipe,0.0
9725,Mustard Egg Curry Recipe (Recipe In Hindi),0.0
9724,Steamed Sweet Corn Recipe Flavored with Chaat Masala Recipe,0.0
4817,Banana And Ragi Porridge Recipe For Babies And Toddlers,0.0
4818,सुरती जोवार वड़ा रेसिपी - Surati Jowar Vada,0.0
9720,Achari Paratha Roll Recipe,0.0
9718,Shakkarkandi ke Laddu | Sweet Potato Laddu Recipe,0.0
10343,Pomegranate Flavoured Stuffed Khandvi Recipe,0.0
10346,Doi Bhetki Recipe - Bengali Style Yogurt Fish Curry,0.0
4176,Ragi Halbai Recipe - Karnataka Style Ragi Halwa Recipe,0.0
11194,Assamese Style Ghila Pitha Recipe (Sweetened Rice Fritters Recipe),0.0
4290,Lehsun Amla Chutney Recipe - Garlic Gooseberry Chutney,0.0
4289,Jwarichya Lahyancha Chivda Recipe - Maharashtrian Style Popped Jowar Chivda,0.0
11189,Kerala Chicken Roast Recipe,0.0
11190,Kerala Style Taro Root Curry Recipe (Colocasia),0.0
4288,Aluchi Bhaji - Recipe In Hindi,0.0
4287,Puri For Pani Puri Recipe - Golagappa / Puchka Puri Recipe,0.0
11195,Lemon Coconut Chia Energy Balls Recipe,0.0
11185,Broccoli Egg Bhurji Recipe - Broccoli Egg Bhurji (Recipe In Hindi),0.0
11196,Whole Wheat Spinach And Tofu Paratha Recipe,0.0
11198,Mooli Bhurji Recipe - Radish Bhurji Recipe,0.0
4286,Ajwain Besan Ka Paratha Recipe (Masala Paratha),0.0
4285,Milagu Kozhambu Recipe,0.0
11202,Mushroom Thoran Recipe - Mushroom Thoran Recipe,0.0
4284,Peanut Banana Tiger Coconut Broth Recipe (Banana Stem Surri with Fruit Chickpeas Recipe),0.0
4292,Ajwaini Kache Kele Ki Sabzi Recipe -Plantains Cooked With Caraway Seeds,0.0
11183,Pudina Pyaz Kachumber Salad Recipe - Mint & Onion Salad,0.0
11272,Sarson Saag Pulao Recipe-Spinach Mustard Greens Pulao,0.0
11171,Maharashtrian Style Kothimbir Oats Vadi Recipe,0.0
11162,Sprouted Moong Dal Recipe,0.0
11164,Kerala Style Vendakka Uppadan Recipe,0.0
11165,Biryani Chamanthi Recipe - Biryani Chammanthi Recipe,0.0
11167,Saoji Methi Pulao Recipe - Maharashtrian Style Fenugreek Leaves Pulao,0.0
4300,High Protein Soya Idli Recipe,0.0
11170,Karwar Style Varan Kadhi Recipe - Toor Dal in Coconut Milk Curry,0.0
11172,Carrot Pachadi With Coconut Recipe - Carrot Coconut Pachadi Recipe,0.0
11182,Andhra Style Vegetarian Biryani with Soya Chunks Recipe,0.0
11174,Palak Pulao Recipe - Palak Pulao Recipe,0.0
11175,Carrot and Ginger Spiced Dosa Recipe,0.0
4295,Shallow Fried Oysters Recipe,0.0
11177,Dried Chole Recipe - Sukhe Chole Recipe,0.0
4293,Khamang Kakdi Recipe - Maharashtrian Cucumber Salad,0.0
11180,Kadhai Tofu Sabji (Recipe in Hindi),0.0
11204,Sweet & Spicy Ripe Mango Curry Recipe,0.0
11205,Karnataka Style Ranjaka Recipe - Karnataka Style Ranjaka Recipe,0.0
4283,Ginger Tea Recipe - Adrak Chai Recipe,0.0
11255,Sooji Manpasand Burfi Recipe - Semolina Coconut Fudge,0.0
11235,Chettinad Style Brinjal And Potato Mash Recipe,0.0
11238,How To Make Homemade Idiyappam Recipe - Rice Sevai Recipe,0.0
4272,Jal Jeera Recipe - Indian Spiced Lemonade,0.0
11243,Nei Appam / Unniyappam Recipe - Coconut Banana Fritters,0.0
11250,Methi Moong Dal Recipe,0.0
4268,Pappu Chekkalu Recipe - Andhra Style Spiced Rice Cracker,0.0
11257,Paneer Bhurji Gravy (Recipe In Hindi),0.0
11207,Palak Paneer Recipe,0.0
11259,Bharwa Karela With Sweet Potato Filling Recipe,0.0
11260,Kerala Cherupayar Curry Recipe (Green Moong and Yellow Moong Dal Recipe),0.0
11261,Rava Kakdi Thalipeeth Recipe (Maharashtrian Style Semolina-Cucumber Flatbread),0.0
4266,Beetroot Thoran Recipe,0.0
11266,Rajgira Ki Kheer Recipe,0.0
11269,Karuva Pillai Pachadi Recipe - Karuvepillai Pachadi Recipe,0.0
11234,Maharashtrian Batatyacha Kees Recipe (Pan Fried Spiced Potatoes with Peanuts),0.0
11233,Kasuri Malai Murgh Recipe,0.0
11232,Potato Vindaloo (Recipe In Hindi),0.0
11231,Paruppu Thogayal Recipe,0.0
11229,Methi Leaves Curry (Recipe In Hindi ),0.0
11228,Potato Stuffed Dal Dhokli (Recipe In Hindi),0.0
4274,Soya Chunk And Green Peas Sabzi Recipe,0.0
11225,Dibba Rotti/Minapa Rotti Recipe (Pan Idli Recipe),0.0
11222,Chettinad Vengaya Kosu Recipe - Chettinad Vengaya Kosu Recipe,0.0
11218,Baked Paneer Corn Kebab Recipe,0.0
11215,Bangalore Restaurant Style Sambar Recipe,0.0
11214,Mushroom Curry (Recipe),0.0
11212,Kashmiri Style Nadru Recipe - Kashmiri Style Nadru Yakhni Recipe,0.0
11211,Horsegram And Foxtail Millet Idli Recipe,0.0
11210,Dahi Sabudana Recipe (Savory Tapioca Pearls Seasoned with Yogurt),0.0
11209,Goan Style Brinjal Bharta Recipe,0.0
4281,Doli Ki Roti - Recipe in Hindi,0.0
11160,Chocolate Cheese Gujiya Recipe,0.0
11159,Pineapple Rasam Recipe,0.0
11157,Mullangi Mor Pachadi Recipe (Radish in spicy tempered Yogurt Gravy Recipe),0.0
4340,Suran Fodi Recipe - Goan Semolina Crusted Yam,0.0
10867,Kaddu Palak Roti Recipe (Pumpkin Spinach Flat Bread),0.0
4345,Baked Samosa Pinwheels Recipe,0.0
4344,Aloo Aur Mooli Ke Patto Ki Sabzi (Recipe In Hindi),0.0
4343,Gulkand Seviyan Kheer Recipe,0.0
